month_key,project_id,company_key,client_key,region_key,fx_rate,progress_pct,earned_revenue_pln,invoiced_revenue_pln,cash_received_pln,direct_material_cost_pln,direct_labor_cost_pln,subcontractor_cost_pln,equipment_cost_pln,other_direct_cost_pln,overhead_allocated_pln,fx_gain_loss_pln,total_cost_pln,wip_pln,eac_cost_pln,eac_margin_pct,dso_days,invoice_count,purchase_orders_count,headcount,labor_hours,safety_incidents,claim_risk_score
202503,P031,1,8,1,4.471355072793191,45.08057731677962,6401266.617148854,13044591.061263612,182447.40503679324,623194.5981962535,882037.7860174887,1161957.6587209257,750534.7990780947,409741.5953559725,977265.4875671386,-8909.160452086213,4795822.764483787,6436759.736698307,122047935.72666392,0.153636972113326,74.81790276585332,18,4,26,4532,0,33.05355314489128
202504,P031,1,8,1,4.467737401221225,53.30431225459633,11858857.724798515,5528557.86298826,11576208.099712608,537880.4370140086,954990.0130745666,1224001.7927871123,726031.7514053921,441837.4930377262,975799.4751549546,-9417.317098715748,4851123.645375045,12767059.598508568,116971013.1267104,0.1888437911263589,67.87677330014938,9,5,19,2808,0,42.1240534545022
202505,P031,1,8,1,4.432401084176883,59.48889699946102,8918345.633812578,11246009.196000366,4453845.782281613,541508.4598288989,1005184.7115108286,1335025.4879941584,712498.1732490772,448256.7427631222,951240.8962667914,-16524.82295220095,4977189.648660676,10439396.036320776,114478065.54215738,0.2061315777117089,70.62330540805148,15,5,16,2520,0,41.01459135543466
202506,P031,1,8,1,4.411778353509152,67.58169567629398,11670043.943497866,8984516.404743342,4637298.512758302,472889.64902131504,963452.7023802152,1136998.4609388283,646862.8471291674,404669.1729669506,963707.7023241986,-17428.5205071092,4571152.014253566,13124923.5750753,109269237.32196625,0.2422531196119002,67.4058260353742,12,7,36,6204,0,54.6630761630276
202507,P031,1,8,1,4.416457743801393,71.11705932474973,5098094.093435366,11677269.515694307,11252128.664027032,428967.3525423312,883025.0371898633,1343014.0603477438,669594.1175866044,413005.8757332919,951712.7140634248,-18371.19313209749,4670947.964331161,6545748.152816355,109665999.37077516,0.2395017029084459,74.34959173689708,17,3,12,1832,0,55.80048242448835
202508,P031,1,8,1,4.40436337655207,75.62970243975042,6507358.647650216,4670774.5197775625,4656659.942095151,348635.4690240177,922171.6793505816,1354501.543649911,572428.0959207478,394697.2815563167,963570.741955615,-19674.941189353063,4536329.870267836,8382332.280689001,108745066.10636488,0.2458880777496679,76.90772033760841,8,3,41,5939,1,56.352169364832
202509,P031,1,8,1,4.383381729961619,82.80001046350061,10339786.403574113,6162878.251889056,10593821.233439144,295170.03238171386,896359.6294810236,1262032.0102220129,568055.972326424,423378.8077074011,973708.697240334,-21189.18641165301,4397515.962947257,12559240.43237406,104465645.46070784,0.2755644782040818,73.68789059335128,7,3,8,1138,0,28.32978757693997
202510,P031,1,8,1,4.3874962234828,83.7134683848188,1317232.0859575802,9105754.997020723,9017951.26726766,262808.0770524327,817390.6391821194,1291382.8548224312,511981.4216183169,400003.0703240915,948546.6932761436,-20521.886208540447,4211590.870066995,4770717.5213109255,107571257.38199076,0.2540280622582632,81.25787363912575,17,1,8,1232,0,75.69189718970247
202511,P031,1,8,1,4.3708360573070655,91.2813478731901,10913095.668771978,1216584.8078789243,10847318.57305005,171436.78172529163,737751.1447727939,1358047.6457806432,464199.14451836736,398111.246533163,931829.0588262236,-22691.42863087061,4038683.593525612,14467228.38220398,102447049.93725692,0.2895627864026951,71.84795626940719,3,9,22,3098,0,42.23631128786791
202512,P031,1,8,1,4.354797019847399,93.0299334172346,2521509.6720965323,11199145.54684543,4799513.145711343,167800.1020524741,721616.1742106118,1234434.5768501663,352162.7914973355,349899.63742347324,966523.812533588,-23006.37474065585,3769430.7198269935,5789592.507455081,104099362.00637408,0.2781045356956643,63.32430155337412,12,5,16,2515,0,54.53052799734223
202601,P031,1,8,1,4.352306782918762,94.44602634926773,2042045.947863706,2409458.2024390628,6135561.877012469,135291.97239271822,738967.3876771721,1282300.2514206318,332406.0889357899,371126.7381035967,970170.5801224606,-23604.103306980967,3806658.915345389,5422180.252879724,106191471.25741696,0.2635964335320362,74.57369580506628,6,5,8,1350,0,35.679753258396815
202602,P031,1,8,1,4.325575472162804,95.19734395064972,1083421.1715597024,2068813.0888596887,9078558.056820646,98923.11238072148,608664.061202491,1192117.5741051603,249692.2802358356,321770.0754232655,958234.8714074034,-24877.10143162419,3404524.8733232534,4436788.335579723,108686330.30860762,0.2462953915427214,89.11990057887421,1,3,46,7603,0,59.93035122423112
202603,P031,1,8,1,4.322665761681951,95.55030456621792,508979.1626469687,1127547.682371999,1179616.8208626402,82096.96936681008,561947.7947044937,1137361.201921308,214137.37951981457,351261.3505946449,962675.6097812416,-23845.30983181744,3285634.9960564952,3818219.8158546975,111544614.46402006,0.2264741137969573,71.84359502420261,5,5,24,3620,0,41.52117648904843
202604,P031,1,8,1,4.299175040669026,96.6759668681349,1623236.7878513904,473736.13979220274,10646122.580024414,64578.4295876522,486368.89050258015,1024623.2628862652,175503.5135277495,282854.33499106136,932569.6137297133,-23804.29636143008,2942693.748863592,4967720.463913888,113124400.54050454,0.2155188074319148,69.65376939552846,3,2,47,6992,0,53.08840892792894
202605,P031,1,8,1,4.310678898301815,97.87315088620632,1726373.1197640873,1585003.1371724848,2435255.1783880554,47063.13634336792,425579.305634302,953792.86024601,126401.26209974207,274914.17298707546,976998.9454948568,-20745.81236172471,2784003.8704436296,5109090.446505487,114458901.055723,0.2062644772373742,70.89838558903747,6,3,25,4281,0,50.54047079887508
202606,P031,1,8,1,4.332175900642695,97.87315088620632,0.0,1698645.884567921,1987063.0527337552,38624.79382812474,391613.6958850036,947071.6665447876,102710.5573194368,202178.45842146044,917132.0022798022,-18356.18481803258,2580974.9894605824,3410444.5619375706,117039876.04518358,0.1883662490209472,85.26975618812824,3,4,32,5563,1,12.265989817060907
202607,P031,1,8,1,4.320118171714961,98.38179685911456,733481.8389236414,0.0,1054490.6257334575,26090.23967364716,314022.1841112046,806399.5399927192,77034.90671898445,196508.92398225583,962362.2428678076,-16486.24719460533,2365931.790152014,4143926.400861204,118789959.28304708,0.1762299868266474,77.61280028602415,0,9,33,4633,2,28.11495699675913
202608,P031,1,8,1,4.326123017126638,99.89989266508644,2189136.969000282,777440.7906824909,449725.4306778153,19089.42992156961,274677.2063779095,876692.2729529432,62619.12883054927,193212.95717950244,958529.1912687497,-17212.804349673395,2367607.38218155,5555622.579178989,119319515.93025944,0.1725576824594849,91.28954243352511,1,5,39,5991,1,37.33360768971073
202609,P031,1,8,1,4.332696290793068,100.0,144357.6003999877,4753513.645419739,1585865.556527435,12886.01290659673,213435.7702026333,684350.6558181664,43593.08925858177,154130.6295151534,976352.136390882,-12948.789239203425,2071799.5048528104,946466.5341592432,121270109.40859546,0.1590309464874992,57.49857951440033,5,3,31,5041,0,57.93337997740389
202408,P032,1,4,4,1.0,0.4425327516783071,783288.4850311847,655595.3875283701,0.0,2596746.4100566106,529355.7522722812,229821.44990384727,16957.13990997115,231732.8917594549,1299292.9047063433,0.0,4903906.548608508,127693.0975028146,157820311.64248857,0.1083660986143835,53.763011879892815,2,9,10,1684,1,12.608454421749384
202409,P032,1,4,4,1.0,0.4425327516783071,0.0,0.0,0.0,4345516.090340606,1132309.312473107,431385.16468467633,41198.37464306456,392074.9608741221,1392032.7952047547,0.0,7734516.698220331,127693.0975028146,165554828.3407089,0.0646685718056115,54.151941892250605,2,12,13,1821,0,45.108575857825365
202410,P032,1,4,4,1.0,6.868227231687925,11373559.302518638,10769888.67580199,643659.3626894926,6403129.018697934,1837578.152349132,750321.7300512393,91440.90070220016,554136.9743877283,1333480.2426429708,0.0,10970087.018831205,731363.7242194638,166190964.51508647,0.0610746074225118,62.379272166606384,8,15,9,1433,0,0.5804746116172104
202411,P032,1,4,4,1.0,13.321179940433876,11421806.707056591,10389821.829683136,0.0,7845821.085004678,2930766.6238771523,1206337.1727196353,163949.94493164835,909997.3987645068,1352810.5425323816,0.0,14409682.767830005,1763348.6015929207,170287341.47267854,0.0379313977162864,44.201805130058816,13,15,20,3052,0,54.49463165768047
202412,P032,1,4,4,1.0,22.13521500225884,15600951.894307105,13333593.245071957,10882380.904431434,8753600.029721167,4310593.868376251,1611116.1448600309,273613.80140323384,1024510.8892447834,1330284.4068702315,0.0,17303719.140475698,4030707.250828065,173608610.540047,0.0191672978024713,50.42549040107023,14,10,28,4169,0,21.286084697972928
202501,P032,1,4,4,1.0,37.76151017559904,27658737.181724746,27460986.310107782,10326464.06984618,8388984.763726821,4990287.665438513,2223567.446407417,319538.4079711705,1242021.5967319286,1363440.6173595886,0.0,18527840.49763544,4228458.122445025,167643465.70468956,0.05286844378632,58.40721809807499,24,23,19,3193,0,34.087057812648794
202502,P032,1,4,4,1.0,59.220822716191535,37983250.6090992,34439990.12957915,13704858.4519161,7022473.88711635,6119595.368006768,2923255.697355787,390670.4983997632,1373575.8836336164,1327353.0705206797,0.0,19156924.405032963,7771718.601965085,153782104.90597087,0.1311806653175555,38.776298691167646,24,12,26,4199,0,0.0
202503,P032,1,4,4,1.0,78.78211751927286,34623735.56181931,31802957.99937362,25014312.42740953,4879687.060304446,6529566.059740352,3101374.405072375,332953.01268241287,1375391.4978535697,1330412.0028950132,0.0,17549384.03854817,10592496.16441077,141856184.98519963,0.1985582696062732,42.89464282064382,33,12,36,5815,0,9.19831199743096
202504,P032,1,4,4,1.0,86.36777638092151,13426710.712755192,12920724.037878005,28803138.86202895,3000353.683625289,5494182.17483396,3312659.031132197,247598.6960468421,1282699.4733852942,1337569.8659291123,0.0,14675062.924952695,11098482.839287966,145328179.38718352,0.1789426201248381,32.47202837258203,14,7,41,7046,0,48.15075642870342
202505,P032,1,4,4,1.0,94.09696918212065,13680767.574387822,13130693.072508965,29941382.55546659,1580451.7427779892,4124734.0832044026,3154923.086572695,169844.03574337822,1065454.036051873,1381471.8177628338,0.0,11476878.802113172,11648557.341166824,145410437.63037953,0.1784778875594372,38.02801593145462,26,5,31,5166,0,32.441321797921454
202506,P032,1,4,4,1.0,99.30931376109142,9225914.857688176,8198771.052199801,13125941.80125896,767395.6918560972,3048978.625131201,2744043.904727385,91544.66890120508,804080.8849524641,1350077.007624796,0.0,8806120.783193149,12675701.146655202,146532355.13034153,0.1721394152353551,53.16736489956548,13,5,35,5389,1,7.374290239273661
202507,P032,1,4,4,1.0,100.0,1222523.249759088,6709263.128217798,13288037.403258989,323583.31674764515,1924809.247373964,1998166.59575724,39793.75857514178,643079.519464952,1382875.744144146,0.0,6312308.182063088,7188961.268196493,151826431.80750442,0.142229588085942,37.85995640803246,14,6,36,5744,0,37.62937911433435
202410,P033,1,6,4,1.0,2.5426362684001647,3629366.885187018,0.0,0.0,1418928.3361150774,310272.2526026596,189762.552892626,86386.44068589322,175426.57426325872,697337.4895958186,0.0,2878113.646155333,3629366.885187018,130178812.33144544,0.0880024530941413,27.51896210631667,2,10,16,2258,0,47.2699219368392
202411,P033,1,6,4,1.0,2.5426362684001647,0.0,3277393.714119192,0.0,2241047.3340207534,459137.5906195469,346998.1069631148,179983.61635991195,207715.6175475382,687374.1861557696,0.0,4122256.4516666345,351973.171067826,134301068.78311208,0.0591230394299202,39.46626709858778,5,7,17,2854,1,70.84336716949957
202412,P033,1,6,4,1.0,5.228660834900825,3834039.7860328415,0.0,2992236.8921545376,3126147.859156189,806009.9172317393,499690.536721701,355829.6181476004,296623.69427494187,691253.8680113277,0.0,5775555.493543498,4186012.957100667,136572213.46479642,0.0432120141158255,31.925891444786664,1,7,18,2993,0,50.6505673158179
202501,P033,1,6,4,1.0,9.879976880599491,6639302.930819739,3559607.7428166824,0.0,4572779.764749944,1212340.8312221777,767299.500398075,654049.9361145826,377260.4229894911,705188.4833906263,0.0,8288918.938864897,7265708.145103723,138792085.80181333,0.0276601889797272,29.875365030025108,6,10,10,1448,0,49.906659568497055
202502,P033,1,6,4,1.0,15.686528663780576,8288290.00077976,6504825.595487594,3401225.134551298,4821005.619844353,2089001.063536821,895801.6797962371,1036240.397574822,472877.7706474625,690173.8599717896,0.0,10005100.391371485,9049172.550395887,141219801.2775677,0.0106522710334781,27.51058367511719,10,12,27,4547,0,43.57835038663204
202503,P033,1,6,4,1.0,25.60936985896361,14163894.257445946,7109851.677408201,6233751.162204689,5926341.265436178,2448115.0385422497,1429643.8583102883,1493661.1485169986,551404.848840454,686275.9823131508,0.0,12535442.14195932,16103215.13043363,140803687.73053145,0.0135674499887534,20.59565582172712,13,22,16,2592,0,31.20787469522384
202504,P033,1,6,4,1.0,33.422162848125744,11152004.912416242,13065987.067512186,6416803.295927626,5232483.86068641,2542069.0629774136,1611052.3687513382,1762793.839189151,725515.3046467544,676512.9836981043,0.0,12550427.419949172,14189232.975337684,143154404.1460067,-0.0029010333687867,36.03144333312097,12,7,14,2134,0,26.172736136596704
202505,P033,1,6,4,1.0,48.41848290295497,21405793.696519915,10293034.00503766,11701629.848593924,5127679.922854859,3083181.9548838204,2355792.4803505777,1946099.175980677,771699.1725904682,706425.7953777097,0.0,13990878.502038112,25301992.666819945,137561831.21906015,0.0362790198128425,33.916084044922144,12,12,22,3712,0,43.03969121249026
202506,P033,1,6,4,1.0,61.35579558987365,18466760.20190505,19015563.723267782,10712955.7007007,3619767.5785791376,2883927.993020548,2482614.265180081,1814366.502293761,756048.8044542086,702695.7389092618,0.0,12259420.882436996,24753189.14545721,132920766.70821583,0.0687930624063884,29.80512264239297,17,8,20,3494,0,44.84076050984167
202507,P033,1,6,4,1.0,77.0667635123119,22425884.27632656,17405079.929778375,17098393.750259917,2684003.008920223,3151051.675814044,2761634.30442582,1605623.480163986,854036.4439300429,682888.2526011863,0.0,11739237.165855302,29773993.49200537,124128894.73992015,0.1303865392878734,41.99231150465444,32,9,27,4164,1,59.18381171946654
202508,P033,1,6,4,1.0,86.61493773518839,13629093.460665746,20298879.41792333,16744539.667672578,1764567.3311956937,3017990.2789056143,2938022.5656176507,1310647.61271407,728403.4306453934,628009.7558161123,0.0,10387640.974894537,23104207.534747794,122033626.76164714,0.1450654199910568,37.4870894124832,19,6,31,4822,0,56.11373506596818
202509,P033,1,6,4,1.0,90.39665595125224,5398036.295268695,11745451.461131986,19181949.81947503,1153885.7230576694,2419803.2883405834,3152424.805267908,1122839.317337843,639702.3295493375,704328.7669412895,0.0,9192984.230494631,16756792.368884504,126282108.83530416,0.1153017037621542,23.19974094987461,19,2,25,3992,0,75.59930944776083
202510,P033,1,6,4,1.0,96.4548888004452,8647540.333973037,5193658.184246562,10414853.059744565,664072.6537061947,1889196.522683472,2458605.6079150564,707332.4691267861,511334.5818164792,709971.1033560114,0.0,6940512.938604,20210674.518610984,125301633.56748454,0.1221706482780764,44.99812361330804,7,6,34,5397,0,57.394327336861245
202511,P033,1,6,4,1.0,98.13603056669726,2399666.9643901326,7917531.804531933,4818827.509438859,324251.61724853906,1462534.1035257268,1988827.313846365,412792.91400399565,451764.4375226504,696048.1076793476,0.0,5336218.493826625,14692809.67846918,128439801.17167217,0.100185494891428,35.94641797458302,16,1,18,2645,0,10.68585652955979
202512,P033,1,6,4,1.0,100.0,2660635.742636655,6653270.938604867,7275084.413979575,168817.46077682578,1030497.3864567808,1713966.8944527118,206198.164777501,376767.82874489273,678263.2463721441,0.0,4174510.981580856,10700174.48250097,130177218.6532414,0.0880136179725621,49.96974560656777,12,1,8,1323,1,66.53678715784426
202411,P034,1,3,4,1.0,0.163872394469986,129252.0590615864,119141.72451718952,0.0,960809.814559695,50070.153679643256,30792.450613936788,5586.14648805026,13537.381710567804,996008.9131439156,0.0,2056804.8601958088,10110.334544396872,68732367.96940754,0.1285757613058836,46.71252639054629,2,5,12,1940,0,50.31921024571707
202412,P034,1,3,4,1.0,4.601993854431777,3500506.2257178365,3599484.2219939902,0.0,1520381.0969897504,77460.49972919023,49413.62230299358,9570.390990714666,17906.446228969566,946969.1116062072,0.0,2621701.1678478257,-88867.66173175676,68463583.02921292,0.1319835547342403,57.97795367432322,6,6,12,1940,0,41.08097803543849
202501,P034,1,3,4,1.0,4.601993854431777,0.0,0.0,118489.6425453036,1988647.006201938,123078.02646116535,73438.91835616442,14854.346704677042,23677.711130633343,1024945.1844459516,0.0,3248641.19330053,-88867.66173175676,71712224.22251345,0.0907956142878658,61.36497341865194,1,5,27,4510,0,60.77481095221852
202502,P034,1,3,4,1.0,4.601993854431777,0.0,0.0,3653551.0801500566,2858419.8596104635,189042.9969617541,103149.39578423208,26980.534888723138,33771.735914265235,979192.1737087538,0.0,4190556.696868192,-88867.66173175676,75902780.91938165,0.0376655856396708,48.08231481238373,3,7,15,2446,0,36.81383031645425
202503,P034,1,3,4,1.0,6.77667842504848,1715252.0378479743,1657425.9517660665,0.0,3165189.4760324503,258248.8790569142,115141.63136071412,42368.17918077646,33666.1519032889,1004274.8692580936,0.0,4618889.186792238,-31041.575649848208,79102831.66456136,-0.0029063001658925,54.92744044400726,6,8,11,1626,0,57.22304657265727
202504,P034,1,3,4,1.0,10.70708314685504,3100051.74991157,2992571.017361797,0.0,4170322.2417798,336077.1974076548,182453.2962897564,62209.808638742055,41585.25896110434,957691.4013396064,0.0,5750339.204416664,76439.15689992532,82284674.300122,-0.0432473342122102,61.28566475714521,4,8,8,1314,0,77.62772358726187
202505,P034,1,3,4,1.0,17.08864573421956,5033368.232123565,4952017.652968539,1434445.5065277135,3983628.292227177,429291.2648259205,270487.55419452547,75216.894687038,46995.02406587407,989321.152266358,0.0,5794940.182266893,157789.73605495133,83897874.45554358,-0.0637003137738222,64.60588974140923,7,8,22,3602,0,41.66375129993763
202506,P034,1,3,4,1.0,25.92217533720847,6967322.920132903,6034933.507292591,2819118.0998973856,4049115.7002295367,416958.0578648248,277845.6047242084,89272.15785431421,66643.42636612199,1014174.2218227516,0.0,5914009.168861759,1090179.1488952637,84000070.63384756,-0.0649960093755747,46.19858230389545,10,9,19,2859,0,51.70893526855201
202507,P034,1,3,4,1.0,42.86114177266575,13360372.851322137,12573247.747008268,4578594.923219102,3880337.608153584,617623.3153831076,332341.1718824296,90645.71498076092,70564.56819320835,1000350.0522056076,0.0,5991862.430798697,1877304.2532091327,78771538.05877951,0.0012940102079792,66.05007763713184,18,8,35,5965,0,68.50485704987305
202508,P034,1,3,4,1.0,56.78313286125913,10980775.74479653,10828477.526973529,5572591.47881986,3184839.7579493434,579713.6180058096,439481.5881229803,97957.26526906382,64462.35464195672,1054717.5381528055,0.0,5421172.122141959,2029602.4710321352,74896163.71775715,0.0504279951782519,53.07804451665024,10,11,19,2835,0,60.09670342013119
202509,P034,1,3,4,1.0,73.81173481453283,13431071.612271436,12976104.77965427,11909607.829596072,2315662.379309752,660078.4052618844,352213.62373225123,117928.99642302172,78283.77121123696,985355.4880518202,0.0,4509522.663989967,2484569.303649299,67943158.21488018,0.1385817676436121,57.0878623588655,17,4,23,3319,0,39.571409109923
202510,P034,1,3,4,1.0,83.87626567325135,7938257.9426243985,7601596.065471905,10313661.539323771,2051212.4870623136,561295.6451573403,434195.447487746,95339.97392465462,66189.23059135069,973005.7131670162,0.0,4181238.497390421,2821231.180801794,65291422.6641311,0.1722018319859052,43.42275244661339,17,8,32,4649,0,53.0580972343832
202511,P034,1,3,4,1.0,88.88769568385594,3952695.3261936186,3804326.6167985112,12674897.217958257,1349365.326913494,471170.9065563175,421882.0076628108,76329.92873062174,71787.3366820964,1026695.074965002,0.0,3417230.5815103427,2969599.8901969045,65292300.61322817,0.1721907008966362,57.91808136931078,7,9,18,2635,1,47.90507454092098
202512,P034,1,3,4,1.0,93.57656020980907,3698276.311885297,3352292.5476382263,7214605.984740807,1070960.8077831888,514592.56781763554,446908.7106321749,62327.09447441709,61538.74547742389,988876.262333364,0.0,3145204.1885182047,3315583.65444398,65241048.97329579,0.1728404954931177,48.18820208509091,6,5,25,4201,0,23.284851013851867
202601,P034,1,3,4,1.0,96.63018418391282,2408503.1986581543,2421444.8885152475,3619590.2174675255,485100.1846226045,377872.6581567202,370079.6359505472,42846.10989504575,58249.00184225073,1037625.618593856,0.0,2371773.2090610247,3302641.964586884,65531129.67537696,0.1691627034652998,52.953266898977866,5,3,32,5296,1,48.37321943324905
202602,P034,1,3,4,1.0,97.85492168412586,965994.5729387,864924.4299694633,2920587.926892051,322209.8967695581,280613.6746049695,375225.1885154578,27804.577914151283,42466.59495801164,1009064.9596542146,0.0,2057384.8924163629,3403712.10755612,66753596.15647877,0.1536636459746954,60.85030654111076,2,3,22,3328,0,28.586843098821564
202603,P034,1,3,4,1.0,97.85492168412586,0.0,0.0,2288200.417647405,172798.96598407233,205471.49731358644,332485.82953074743,16573.740925671842,38745.748175848734,1007409.9269318216,0.0,1773485.7088617485,3403712.10755612,68527081.86534052,0.1311784838983995,46.37833959822587,0,3,16,2737,0,47.12689609417174
202604,P034,1,3,4,1.0,100.0,1691900.5185212751,3336732.4729599096,775729.6438697573,100382.26659070716,153272.08124273337,260364.77969617248,9415.89242474529,31663.11299311945,1001608.4954481844,0.0,1556706.6283956622,1758880.1531174928,68621462.5836343,0.1299818767100196,62.2870966873862,6,1,24,3533,0,53.21629427253146
202212,P035,1,5,5,1.0,0.5801952505445853,1411197.095912846,1325677.7310382249,0.0,567386.2367151526,140827.74498848437,246781.5491350081,59665.69930287954,408368.05750405975,861956.9984936517,0.0,2284986.2861392363,85519.36487462115,197243474.35017744,0.1890592224833111,77.32920067952006,3,4,21,3365,0,68.81718981281051
202301,P035,1,5,5,1.0,2.0639270671659107,3608850.6908048266,3566579.292376816,0.0,779251.6160976551,195686.34727635217,354930.174598294,105204.23084889576,627634.6495042931,821295.3312825364,0.0,2884002.349608027,127790.7633026326,197358604.8822063,0.1885858783411691,72.93629176435364,8,4,18,2600,0,45.89213570777292
202302,P035,1,5,5,1.0,2.0639270671659107,0.0,0.0,0.0,1036791.0482227892,334421.0762243548,526493.2884741169,187034.7632144598,874772.0099654011,869997.5201169228,0.0,3829509.7062180447,127790.7633026326,201188114.58842435,0.1728413494592918,69.73584827365225,1,4,18,2925,0,79.50089233743041
202303,P035,1,5,5,1.0,3.764811024204827,4137025.421020088,3926109.6280227527,1171388.893671876,1434795.9590482104,368961.12246260815,649629.1786014917,237204.9919812325,972522.3763053484,854723.1672160907,0.0,4517836.795614982,338706.5562999677,202526596.58788,0.1673383555736559,62.65626476445838,7,5,21,3422,0,58.55673244732109
202304,P035,1,5,5,1.0,3.764811024204827,0.0,0.0,3509513.337869033,1589084.484854941,558173.3383154735,787226.3979345174,386681.23260677,1165602.095734754,862577.8253672908,0.0,5349345.374813747,338706.5562999677,207875941.9626937,0.1453452208869525,53.18992080983245,3,4,16,2241,0,55.79162237706178
202305,P035,1,5,5,1.0,8.577290361956083,11705295.51767378,11136822.26737385,0.0,1653473.775073534,780116.390320887,1243475.1627430818,576049.4961954382,1432024.2712464551,808673.168286446,0.0,6493812.263865842,907179.8065999,205343746.5992864,0.1557560113254745,83.44995210396712,8,3,9,1274,0,43.62183017554721
202306,P035,1,5,5,1.0,11.692683494755626,7577507.291738321,7414982.738171036,3876560.470185341,2091039.0677313723,752274.9207229175,1409519.8410610822,870533.7462149148,1855119.666656171,872590.5549083165,0.0,7851077.797294775,1069704.360167183,207327863.7145626,0.1475985730049058,76.26836078110874,13,5,22,3387,0,67.8848824135878
202307,P035,1,5,5,1.0,15.848733003725826,10108674.609148769,9929435.980524218,0.0,1815971.5725863653,802719.1026607959,1970804.119295394,958117.3019097644,1824694.5363345689,859980.2046141535,0.0,8232286.837401042,1248942.988791734,207704152.92443275,0.1460515090757768,65.84979082367242,9,2,27,4657,0,48.69330927652148
202308,P035,1,5,5,1.0,19.168724124418848,8075146.812354672,7799358.422010194,10481238.029602757,2275439.278541306,1114528.450995305,2165712.917065893,1241860.860972192,2567460.330807248,884087.9151157181,0.0,10249089.753497662,1524731.3791362122,211653581.7142132,0.1298139485476892,70.00938135842205,11,6,18,2647,0,36.678503417598925
202309,P035,1,5,5,1.0,26.109414278277725,16881699.358212616,16503178.40721896,6614281.836088645,2033794.7392244367,1174083.2224286634,2467546.012060796,1409492.9388376186,2412905.868757656,875585.3247577565,0.0,10373408.10606693,1903252.3301298616,208788134.7385929,0.1415948594548705,77.61552943802194,27,14,9,1446,1,48.50613148199815
202310,P035,1,5,5,1.0,33.92480740222394,19009221.58459239,17298947.91996764,9353013.300739922,2126116.3938729805,1240580.5110750962,3105903.171606344,1440742.7945812133,2913137.659024476,872602.3513036723,0.0,11699082.881463785,3613525.994754613,205468289.40183133,0.1552439698626954,69.94784006919488,29,4,27,3801,0,79.00364167461888
202311,P035,1,5,5,1.0,45.56748004773535,28318235.64668608,24526785.785131235,7182640.940594686,2322157.282827823,1644609.275080476,3689799.621425031,1750023.3813872,2819662.567594446,896605.0737687461,0.0,13122857.202083722,7404975.856309459,195997983.45312136,0.1941798955994998,72.9419404869222,29,4,21,3014,0,48.72324397114033
202312,P035,1,5,5,1.0,54.46261931133829,21635466.137915548,22526190.34025932,14887045.253701448,1678223.296805081,1489588.1306285546,3040509.387119253,1491991.8731415465,2485203.285452819,866560.4058519416,0.0,11052076.378999194,6514251.653965697,189611764.0800368,0.220436002276099,66.14139061920375,36,7,30,4533,1,38.12485108974224
202401,P035,1,5,5,1.0,63.31485763196228,21531119.047712725,21746752.12149369,17491047.28781701,1473854.5436978517,1747464.3026625626,2978248.6799883856,1658942.285084691,2741294.235115399,859173.3295461059,0.0,11458977.376094997,6298618.580184728,183564463.1340928,0.2452986901147592,77.75836284360784,31,7,31,5403,0,41.89955859518268
202402,P035,1,5,5,1.0,71.14547389051624,19046248.504976507,17967529.529134475,23932879.6660958,1314542.774946828,1895678.4591630683,4189607.934374908,1559147.4853553963,2785222.850909169,892170.7992791823,0.0,12636370.304028552,7377337.556026757,180588460.40046325,0.2575341365783353,84.57240227828744,19,6,15,2253,0,48.4487900450329
202403,P035,1,5,5,1.0,76.04766745015627,11923505.5931142,10666912.670277605,20668124.622897454,1172049.8566060648,1481146.111819769,3588063.337106687,1389562.745986763,3046810.2303777435,962395.537504028,0.0,11640027.819401056,8633930.478863358,182394263.2162159,0.2501098142058321,55.4143733474876,20,5,17,2878,0,82.57539734264053
202404,P035,1,5,5,1.0,83.3254459769066,17701592.544935375,18061046.06091517,19380846.95341816,851574.2002488511,1529953.5800857504,4130688.252150581,1191653.1086922423,2556932.304036335,883508.5860087068,0.0,11144310.031222468,8274476.962883562,178799227.1777204,0.2648903352337788,70.93383933970001,15,2,31,4861,0,30.22882140567205
202405,P035,1,5,5,1.0,87.36920971705861,9835564.219637915,9968478.660857296,16398300.400200987,636421.1774705637,1288139.9368713626,4651076.560577259,1180218.8279978533,2595350.987437032,870975.2686663754,0.0,11222182.759020446,8141562.521664202,181780842.9751444,0.2526318113916851,60.155128545108354,11,2,51,8091,0,46.562000005987365
202406,P035,1,5,5,1.0,91.87192366059249,10951859.455721265,9708575.211975168,10074184.516274806,448953.64935304585,1143252.4370606886,4105529.526814184,860142.685601109,2119175.9270643475,858414.0189105506,0.0,9535468.244803926,9384846.765410304,182140474.5131257,0.2511532333044203,83.82380229854928,14,4,18,3047,1,71.6837880408641
202407,P035,1,5,5,1.0,93.52742350593364,4026638.5700964886,3926347.77539657,14909595.592090402,299357.9471166286,968116.2529882084,4288263.33293002,594605.28697181,2098163.707141762,839357.9103941715,0.0,9087864.4375426,9485137.56011024,187854685.54085425,0.2276600011506723,74.73725551426654,6,4,25,4341,0,21.03621076454169
202408,P035,1,5,5,1.0,96.39030814076868,6963336.012869091,6476301.4989482025,9978691.368313136,232428.7468200769,782006.9344141025,3015711.605909447,427845.0035294902,1786751.731986489,846940.5205440877,0.0,7091684.543203693,9972172.074031116,189112252.64973995,0.2224896782671448,54.94389494731855,7,4,59,10089,0,38.18486845216336
